"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.176456250E0,-2.790832520E-1,2.563412476E1,-4.283935547E1,4.992390826E1
3.186482250E0,-2.292938232E-1,2.575451660E1,-4.283584595E1,4.998257095E1
3.196508250E0,-2.426910400E-1,2.560336304E1,-4.280856323E1,4.988150142E1
3.206533250E0,-3.218841553E-2,2.548129272E1,-4.296768188E1,4.995516992E1
3.216559250E0,-1.542587280E-1,2.553982544E1,-4.300329590E1,5.001589685E1
3.226585250E0,-1.797103882E-1,2.535177612E1,-4.287393188E1,4.980882335E1
3.236610250E0,-1.198120117E-1,2.523364258E1,-4.308151245E1,4.992762550E1
3.246636250E0,-3.724212646E-1,2.548696899E1,-4.302487183E1,5.000863807E1
3.256662250E0,-2.350463867E-1,2.556982422E1,-4.299554443E1,5.002487380E1
3.266687250E0,-2.257156372E-1,2.538311768E1,-4.285705566E1,4.981044901E1
3.276713250E0,-1.740341187E-1,2.544436646E1,-4.294314575E1,4.991552704E1
3.286739250E0,-6.188964844E-2,2.557571411E1,-4.294564819E1,4.998449441E1
3.296764250E0,-9.207153320E-2,2.558166504E1,-4.303848267E1,5.006736515E1
3.306790250E0,-1.667938232E-1,2.567028809E1,-4.280462646E1,4.991219848E1
3.316816250E0,-1.385574341E-1,2.553625488E1,-4.281671143E1,4.985368882E1
3.326841250E0,-1.824569702E-1,2.546426392E1,-4.283929443E1,4.983640411E1
3.336867250E0,-4.819488525E-2,2.536596680E1,-4.258322144E1,4.956576785E1
3.346893250E0,-6.141662598E-2,2.547225952E1,-4.287158203E1,4.986794885E1
3.356918250E0,1.366424561E-2,2.541687012E1,-4.306280518E1,5.000422645E1
3.366944250E0,-4.222869873E-2,2.556231689E1,-4.299136353E1,5.001690880E1
3.376970250E0,-1.277694702E-1,2.543310547E1,-4.312832642E1,5.006906948E1
3.386995250E0,-1.365432739E-1,2.557754517E1,-4.299008179E1,5.002376028E1
3.397020667E0,-4.461517334E-1,2.569961548E1,-4.285778809E1,4.997458641E1
3.407046667E0,-9.846496582E-2,2.542819214E1,-4.257910156E1,4.959417850E1
3.417072667E0,-8.468627930E-4,2.532147217E1,-4.296310425E1,4.986988350E1
3.427097667E0,-2.217254639E-1,2.545050049E1,-4.285919189E1,4.984663948E1
3.437123667E0,-1.555633545E-1,2.555978394E1,-4.291967773E1,4.995423397E1
3.447149667E0,-3.352432251E-1,2.583135986E1,-4.286911011E1,5.005129511E1
3.457174667E0,-3.511047363E-2,2.585281372E1,-4.248129272E1,4.972956305E1
3.467200667E0,-2.532424927E-1,2.602255249E1,-4.289379883E1,5.017086154E1
3.477226667E0,-2.651367188E-1,2.589685059E1,-4.301504517E1,5.020967316E1
3.487251667E0,-1.680374146E-1,2.559643555E1,-4.294207764E1,4.999227721E1
3.497277667E0,-1.536483765E-1,2.563485718E1,-4.270196533E1,4.980589678E1
3.507303667E0,-1.079559326E-2,2.561862183E1,-4.266012573E1,4.976143314E1
3.517328667E0,-1.600112915E-1,2.583581543E1,-4.287985229E1,5.006192860E1
3.527354667E0,2.456665039E-3,2.592022705E1,-4.228182983E1,4.959446855E1
3.537380667E0,2.411651611E-1,2.588092041E1,-4.207843018E1,4.940115877E1
3.547405667E0,1.464462280E-1,2.575061035E1,-4.208129883E1,4.933508986E1
3.557431667E0,4.313507080E-1,2.564328003E1,-4.215908813E1,4.934726524E1
3.567457667E0,2.667388916E-1,2.570407104E1,-4.215466309E1,4.937394088E1
3.577482667E0,9.014892578E-2,2.559289551E1,-4.239196777E1,4.951851532E1
3.587508667E0,1.774902344E-1,2.550540161E1,-4.237557983E1,4.945954691E1
3.597534667E0,1.072540283E-1,2.557824707E1,-4.248547363E1,4.959106468E1
3.607559667E0,3.649291992E-1,2.525872803E1,-4.246200562E1,4.940808067E1
3.617585667E0,3.578033447E-1,2.522152710E1,-4.253125000E1,4.944856600E1
3.627611667E0,1.923370361E-2,2.566720581E1,-4.241268921E1,4.957461074E1
3.637637667E0,2.311401367E-1,2.572067261E1,-4.227587891E1,4.948592085E1
3.647662667E0,7.497406006E-2,2.585900879E1,-4.221484375E1,4.950542384E1
3.657688667E0,3.567733765E-1,2.578732300E1,-4.199148560E1,4.927878019E1
3.667714667E0,2.077331543E-1,2.606271362E1,-4.218490601E1,4.958703953E1
3.677739667E0,2.123947144E-1,2.584439087E1,-4.234945679E1,4.961304406E1
3.687765667E0,2.522735596E-1,2.573352051E1,-4.234866333E1,4.955488882E1
3.697791667E0,9.023284912E-2,2.585543823E1,-4.226916504E1,4.954991565E1
3.707816667E0,2.662658691E-1,2.566748047E1,-4.214916992E1,4.935020746E1
3.717842667E0,3.347625732E-1,2.567333984E1,-4.234506226E1,4.952107372E1
3.727868667E0,1.289596558E-1,2.579394531E1,-4.235882568E1,4.959449928E1
3.737893667E0,1.733245850E-1,2.601773071E1,-4.236874390E1,4.971984324E1
3.747919667E0,1.640014648E-1,2.581402588E1,-4.235589600E1,4.960254786E1
3.757945667E0,3.879547119E-1,2.586599731E1,-4.204226685E1,4.936347362E1
3.767971667E0,2.263031006E-1,2.591033936E1,-4.233670044E1,4.963661051E1
3.777996667E0,4.109954834E-2,2.558953857E1,-4.232550049E1,4.945982375E1
3.788022667E0,1.659393311E-1,2.572610474E1,-4.238714600E1,4.958356730E1
3.798048667E0,3.318481445E-1,2.551684570E1,-4.223391724E1,4.934494202E1
3.808073667E0,5.832138062E-1,2.569314575E1,-4.191735840E1,4.916851444E1
3.818099667E0,3.673477173E-1,2.579635620E1,-4.226425171E1,4.951619846E1
3.828125667E0,1.989440918E-1,2.587396240E1,-4.235150146E1,4.963014392E1
3.838150667E0,2.760314941E-1,2.569528198E1,-4.239300537E1,4.957308356E1
3.848176667E0,7.418060303E-2,2.577603149E1,-4.219161987E1,4.944231073E1
3.858202667E0,3.098220825E-1,2.549023438E1,-4.200180054E1,4.913246673E1
3.868227667E0,2.067947388E-1,2.580123901E1,-4.221273804E1,4.947385119E1
3.878253667E0,8.658599854E-2,2.584756470E1,-4.220895386E1,4.949444296E1
3.888279667E0,1.966247559E-1,2.573367310E1,-4.221298218E1,4.943881528E1
3.898305667E0,1.997222900E-1,2.586587524E1,-4.223559570E1,4.952705256E1
3.908330667E0,2.988052368E-1,2.567974854E1,-4.202008057E1,4.924658303E1
3.918356667E0,3.407592773E-1,2.549362183E1,-4.229788208E1,4.938776872E1
3.928382667E0,2.053985596E-1,2.525961304E1,-4.233020020E1,4.929438191E1
3.938407667E0,3.088073730E-1,2.556152344E1,-4.236840820E1,4.948301583E1
3.948433667E0,4.006729126E-1,2.559442139E1,-4.237252808E1,4.950420265E1
3.958459667E0,4.685134888E-1,2.577182007E1,-4.198126221E1,4.926289264E1
3.968484667E0,3.520126343E-1,2.557437134E1,-4.214157104E1,4.929588616E1
3.978510667E0,2.882690430E-1,2.548684692E1,-4.217330933E1,4.927728163E1
3.988536667E0,2.871093750E-1,2.560449219E1,-4.234057617E1,4.948127770E1
3.998562667E0,1.694564819E-1,2.583459473E1,-4.236203003E1,4.961851054E1
4.008587667E0,4.275283813E-1,2.537936401E1,-4.201190186E1,4.908456780E1
4.018613667E0,2.132110596E-1,2.557577515E1,-4.231042480E1,4.944024454E1
4.028639667E0,3.619079590E-1,2.546417236E1,-4.226947021E1,4.934838562E1
4.038664667E0,3.705978394E-1,2.553201294E1,-4.234472656E1,4.944792104E1
4.048690667E0,2.543716431E-1,2.563436890E1,-4.250338745E1,4.963590957E1
4.058716667E0,1.456680298E-1,2.547048950E1,-4.249438477E1,4.954331228E1
4.068741667E0,3.100662231E-1,2.548602295E1,-4.230654907E1,4.939106803E1
4.078767667E0,2.549819946E-1,2.534561157E1,-4.250418091E1,4.948808378E1
4.088793667E0,2.941513062E-1,2.554156494E1,-4.233499146E1,4.944400435E1
4.098819667E0,1.171646118E-1,2.565765381E1,-4.225036621E1,4.943098594E1
4.108844667E0,2.249450684E-1,2.544534302E1,-4.255236816E1,4.958044088E1
4.118870667E0,1.035156250E-1,2.555764771E1,-4.255963135E1,4.964399553E1
4.128896667E0,3.137435913E-1,2.553448486E1,-4.202725220E1,4.917721301E1
4.138921667E0,2.991790771E-1,2.528826904E1,-4.232745361E1,4.930719409E1
4.148947667E0,2.303009033E-1,2.534753418E1,-4.238104248E1,4.938322883E1
4.158973667E0,4.620285034E-1,2.560781860E1,-4.215063477E1,4.932190036E1
4.168998667E0,4.252014160E-1,2.563827515E1,-4.233264160E1,4.949297419E1
4.179024667E0,1.993637085E-1,2.568432617E1,-4.253195190E1,4.968592647E1
4.189050667E0,2.595291138E-1,2.558663940E1,-4.225177002E1,4.939590612E1
4.199076667E0,1.894302368E-1,2.548583984E1,-4.221585083E1,4.931269591E1
4.209101667E0,3.338851929E-1,2.543756104E1,-4.232525635E1,4.938226722E1
4.219127667E0,5.625152588E-2,2.554193115E1,-4.228662109E1,4.940194060E1
4.229153667E0,3.276062012E-1,2.543127441E1,-4.217349243E1,4.924896454E1
4.239178667E0,2.723922729E-1,2.551174927E1,-4.216104126E1,4.927957943E1
4.249204667E0,3.043518066E-1,2.551889038E1,-4.217474365E1,4.929518636E1
4.259230667E0,3.278427124E-1,2.543783569E1,-4.235345459E1,4.940653885E1
4.269256667E0,1.881637573E-1,2.559912109E1,-4.248474121E1,4.960144798E1
4.279281667E0,3.295440674E-1,2.545288086E1,-4.241162109E1,4.946416225E1
4.289307667E0,2.157974243E-1,2.563571167E1,-4.238336182E1,4.953368188E1
4.299333667E0,2.034759521E-1,2.574743652E1,-4.223028564E1,4.946078159E1
4.309358667E0,1.390380859E-1,2.577554321E1,-4.238009644E1,4.960313028E1
4.319384667E0,1.622772217E-1,2.589505005E1,-4.235556030E1,4.964447038E1
4.329410667E0,4.247665405E-1,2.586563110E1,-4.212094116E1,4.943060776E1
4.339436667E0,3.427352905E-1,2.560601807E1,-4.242892456E1,4.955803939E1
4.349461667E0,3.784790039E-1,2.546520996E1,-4.244613647E1,4.950045117E1
4.359487667E0,3.457870483E-1,2.568264771E1,-4.244073486E1,4.960780118E1
4.369513667E0,2.658691406E-1,2.552264404E1,-4.227539062E1,4.938304059E1
4.379538667E0,3.382186890E-1,2.577795410E1,-4.219088745E1,4.944378923E1
4.389564667E0,3.897018433E-1,2.563549805E1,-4.211465454E1,4.930491613E1
4.399590125E0,2.428741455E-1,2.585415649E1,-4.231735229E1,4.959087316E1
4.409615125E0,2.601547241E-1,2.563842773E1,-4.241888428E1,4.956569782E1
4.419641125E0,2.309265137E-1,2.590325928E1,-4.237841797E1,4.966852603E1
4.429667125E0,3.626098633E-1,2.568966675E1,-4.240350342E1,4.957970921E1
4.439693125E0,2.742004395E-1,2.581411743E1,-4.251647949E1,4.974027416E1
4.449718125E0,2.666549683E-1,2.563589478E1,-4.262112427E1,4.973761594E1
4.459744125E0,3.489913940E-1,2.563494873E1,-4.250698853E1,4.963986770E1
4.469770125E0,2.921676636E-1,2.566375732E1,-4.227966309E1,4.945992026E1
4.479795125E0,4.323425293E-1,2.576196289E1,-4.231079102E1,4.953855759E1
4.489821125E0,5.441970825E-1,2.561718750E1,-4.249813843E1,4.962487497E1
4.499847125E0,4.709014893E-1,2.572161865E1,-4.244311523E1,4.963105323E1
4.509873125E0,2.552566528E-1,2.582867432E1,-4.245782471E1,4.969761012E1
4.519898125E0,4.145278931E-1,2.585140991E1,-4.233435059E1,4.960508510E1
4.529924125E0,3.781356812E-1,2.576559448E1,-4.244509888E1,4.965476074E1
4.539950125E0,3.438949585E-1,2.573864746E1,-4.247695923E1,4.966777932E1
4.549975125E0,3.570785522E-1,2.551229858E1,-4.232843018E1,4.942368749E1
4.560001125E0,3.864669800E-1,2.529586792E1,-4.262884521E1,4.957064388E1
4.570027125E0,2.749404907E-1,2.571777344E1,-4.245773315E1,4.964009032E1
4.580053125E0,1.797332764E-1,2.585256958E1,-4.230349731E1,4.957795420E1
4.590078125E0,3.383407593E-1,2.560156250E1,-4.242086792E1,4.954880939E1
4.600104125E0,4.000625610E-1,2.602770996E1,-4.240295410E1,4.975552484E1
4.610130125E0,3.673934937E-1,2.578842163E1,-4.240988159E1,4.963643546E1
4.620155125E0,2.509994507E-1,2.574084473E1,-4.234530640E1,4.955581764E1
4.630181125E0,3.107299805E-1,2.584213257E1,-4.262048340E1,4.984393618E1
4.640207125E0,4.260101318E-1,2.561401367E1,-4.253652954E1,4.965496477E1
4.650233125E0,2.092285156E-1,2.580245972E1,-4.248806763E1,4.970962276E1
4.660258125E0,4.739761353E-1,2.560675049E1,-4.233663940E1,4.948051495E1
4.670284125E0,3.129501343E-1,2.577697754E1,-4.228771973E1,4.952576853E1
4.680310125E0,5.108795166E-1,2.553826904E1,-4.235339355E1,4.945982338E1
4.690336125E0,2.994232178E-1,2.555761719E1,-4.230905151E1,4.943012533E1
4.700361125E0,3.512954712E-1,2.544360352E1,-4.244470215E1,4.948790871E1
4.710387125E0,3.290786743E-1,2.542404175E1,-4.241043091E1,4.944830474E1
4.720413125E0,3.193359375E-1,2.543048096E1,-4.238095093E1,4.942627175E1
4.730438125E0,3.808441162E-1,2.575067139E1,-4.245993042E1,4.965972020E1
4.740464125E0,3.021392822E-1,2.534774780E1,-4.242788696E1,4.942393346E1
4.750490125E0,2.877960205E-1,2.572811890E1,-4.248080444E1,4.966525621E1
4.760516125E0,3.473205566E-1,2.564898682E1,-4.252041626E1,4.965860404E1
4.770541125E0,3.297119141E-1,2.584057617E1,-4.235314941E1,4.961485012E1
4.780567125E0,4.234390259E-1,2.564370728E1,-4.244796753E1,4.959444496E1
4.790593125E0,4.149627686E-1,2.542419434E1,-4.247586060E1,4.950515716E1
4.800618125E0,5.115890503E-1,2.538183594E1,-4.242022705E1,4.943657535E1
4.810644125E0,4.059066772E-1,2.562695312E1,-4.237347412E1,4.952188199E1
4.820670125E0,3.323135376E-1,2.554861450E1,-4.250314331E1,4.959192804E1
4.830696125E0,4.321594238E-1,2.557717896E1,-4.238394165E1,4.950532653E1
4.840721125E0,2.623367310E-1,2.558218384E1,-4.233874512E1,4.946803300E1
4.850747125E0,4.588851929E-1,2.561193848E1,-4.252890015E1,4.964765166E1
4.860773125E0,3.941802979E-1,2.550076294E1,-4.249975586E1,4.956484174E1
4.870799125E0,3.355407715E-1,2.548089600E1,-4.276824951E1,4.978465441E1
4.880824125E0,3.437042236E-1,2.548355103E1,-4.271719360E1,4.974221683E1
4.890850125E0,2.079238892E-1,2.564251709E1,-4.246600342E1,4.960789616E1
4.900876125E0,4.416427612E-1,2.547769165E1,-4.259912109E1,4.963862345E1
4.910901125E0,3.850402832E-1,2.567529297E1,-4.257989502E1,4.972339877E1
4.920927125E0,4.806289673E-1,2.549157715E1,-4.247906494E1,4.954313745E1
4.930953125E0,4.510421753E-1,2.571255493E1,-4.260375977E1,4.976363397E1
4.940979125E0,3.058319092E-1,2.557788086E1,-4.252172852E1,4.962276613E1
4.951004125E0,3.612823486E-1,2.559552002E1,-4.252731323E1,4.963701785E1
4.961030125E0,3.791275024E-1,2.546060181E1,-4.274920654E1,4.975822185E1
4.971056125E0,2.981796265E-1,2.554476929E1,-4.281015015E1,4.985311529E1
4.981082125E0,2.819824219E-1,2.559887695E1,-4.276077271E1,4.983839582E1
4.991107125E0,2.220840454E-1,2.564468384E1,-4.255499268E1,4.968527480E1
5.001133125E0,2.832336426E-1,2.566113281E1,-4.256579590E1,4.970332925E1
5.011159125E0,2.188949585E-1,2.558972168E1,-4.259338379E1,4.968981901E1
5.021184125E0,2.748565674E-1,2.558892822E1,-4.258697510E1,4.968419509E1
5.031210125E0,4.131622314E-1,2.550573730E1,-4.262756348E1,4.967718296E1
5.041236125E0,3.375778198E-1,2.570663452E1,-4.265872192E1,4.980674225E1
5.051262125E0,3.641738892E-1,2.550314331E1,-4.270959473E1,4.974587845E1
5.061287125E0,3.972625732E-1,2.545745850E1,-4.255474854E1,4.958978356E1
5.071313125E0,3.687744141E-1,2.552993774E1,-4.266394043E1,4.972047394E1
5.081339125E0,4.501724243E-1,2.560806274E1,-4.249630737E1,4.961765485E1
5.091364125E0,3.920822144E-1,2.540911865E1,-4.259713745E1,4.960134230E1
5.101390125E0,3.798599243E-1,2.541842651E1,-4.267465210E1,4.967259437E1
5.111416125E0,3.827438354E-1,2.559292603E1,-4.262155151E1,4.971660697E1
5.121442125E0,3.105621338E-1,2.579092407E1,-4.287292480E1,5.003354769E1
5.131467125E0,3.671188354E-1,2.570437622E1,-4.255072021E1,4.971331335E1
5.141493125E0,2.262344360E-1,2.574069214E1,-4.270159912E1,4.986041497E1
5.151519125E0,3.764190674E-1,2.550967407E1,-4.256915283E1,4.962880147E1
5.161545125E0,2.862167358E-1,2.560244751E1,-4.262100220E1,4.972038884E1
5.171570125E0,3.218612671E-1,2.567282104E1,-4.263586426E1,4.976961177E1
5.181596125E0,3.218307495E-1,2.566964722E1,-4.270996094E1,4.983146723E1
5.191622125E0,1.368865967E-1,2.569012451E1,-4.273648071E1,4.986389495E1
5.201648125E0,3.504257202E-1,2.548925781E1,-4.275021362E1,4.977354545E1
5.211673125E0,2.541122437E-1,2.544473267E1,-4.272976685E1,4.973260468E1
5.221699125E0,3.268585205E-1,2.545785522E1,-4.282431030E1,4.982098737E1
5.231725125E0,3.907699585E-1,2.557293701E1,-4.258248901E1,4.967289179E1
5.241750125E0,4.858398438E-2,2.582666016E1,-4.258505249E1,4.980467278E1
5.251776125E0,3.589477539E-1,2.550268555E1,-4.256008911E1,4.961730544E1
5.261802125E0,1.662445068E-1,2.587191772E1,-4.275967407E1,4.997772995E1
5.271828125E0,3.310317993E-1,2.540548706E1,-4.255419922E1,4.956216527E1
5.281853125E0,2.864532471E-1,2.558169556E1,-4.266845703E1,4.975040129E1
5.291879125E0,1.573410034E-1,2.561068726E1,-4.270846558E1,4.979904708E1
5.301905125E0,2.874679565E-1,2.550848389E1,-4.272109985E1,4.975799193E1
5.311931125E0,4.413223267E-1,2.556628418E1,-4.264660645E1,4.972486997E1
5.321956125E0,2.638320923E-1,2.547503662E1,-4.269094849E1,4.971482858E1
5.331982125E0,4.782791138E-1,2.538702393E1,-4.268972778E1,4.967033917E1
5.342008125E0,3.834228516E-1,2.547930908E1,-4.256695557E1,4.961136876E1
5.352034125E0,3.553009033E-1,2.563452148E1,-4.251614380E1,4.964753180E1
5.362059125E0,2.848281860E-1,2.549752808E1,-4.274838257E1,4.977579007E1
5.372085125E0,2.129440308E-1,2.557089233E1,-4.274609375E1,4.981108723E1
5.382111125E0,4.045333862E-1,2.559274292E1,-4.259890747E1,4.969727412E1
5.392136125E0,2.083816528E-1,2.545812988E1,-4.248376465E1,4.952807344E1
5.402162375E0,2.881469727E-1,2.564611816E1,-4.249444580E1,4.963450745E1
5.412188375E0,2.976303101E-1,2.589508057E1,-4.279046631E1,5.001667510E1
5.422214375E0,4.362258911E-1,2.572891235E1,-4.254864502E1,4.972478675E1
5.432239375E0,3.988952637E-1,2.545104980E1,-4.269076538E1,4.970328462E1
5.442265375E0,4.552993774E-1,2.544851685E1,-4.255563354E1,4.958645232E1
5.452291375E0,4.830932617E-1,2.540213013E1,-4.256350708E1,4.956968559E1
5.462317375E0,3.168640137E-1,2.588638306E1,-4.259432983E1,4.984458009E1
5.472342375E0,4.935531616E-1,2.550564575E1,-4.269891357E1,4.973910715E1
5.482368375E0,4.306716919E-1,2.562500000E1,-4.269650269E1,4.979776546E1
5.492394375E0,5.120773315E-1,2.557312012E1,-4.270986938E1,4.978332691E1
5.502420375E0,4.124298096E-1,2.568084717E1,-4.268350220E1,4.981523230E1
5.512445375E0,2.717666626E-1,2.596060181E1,-4.247381592E1,4.978003357E1
5.522471375E0,4.480743408E-1,2.599386597E1,-4.234826660E1,4.969162427E1
5.532497375E0,4.326858521E-1,2.567388916E1,-4.235607910E1,4.953153782E1
5.542522375E0,5.455551147E-1,2.567510986E1,-4.260275269E1,4.974438092E1
5.552548375E0,4.005279541E-1,2.566195679E1,-4.243267822E1,4.959061030E1
5.562574375E0,3.734436035E-1,2.558627319E1,-4.245266724E1,4.956839509E1
5.572600375E0,3.870315552E-1,2.574432373E1,-4.264041138E1,4.981088917E1
5.582625375E0,3.384933472E-1,2.582284546E1,-4.261688232E1,4.983104037E1
5.592651375E0,4.628677368E-1,2.559576416E1,-4.260470581E1,4.970430914E1
5.602677375E0,4.271545410E-1,2.564523315E1,-4.264593506E1,4.976480907E1
5.612703375E0,4.906616211E-1,2.549716187E1,-4.262149048E1,4.966827421E1
5.622728375E0,4.435806274E-1,2.560092163E1,-4.251550293E1,4.963035303E1
5.632754375E0,3.553619385E-1,2.550488281E1,-4.264733887E1,4.969326757E1
5.642780375E0,4.804916382E-1,2.554248047E1,-4.249850464E1,4.958600687E1
5.652806375E0,4.452896118E-1,2.587933350E1,-4.242849731E1,4.970025724E1
5.662831375E0,4.141921997E-1,2.590045166E1,-4.254360962E1,4.980927294E1
5.672857375E0,4.500427246E-1,2.584234619E1,-4.254037476E1,4.977662985E1
5.682883375E0,2.538070679E-1,2.589218140E1,-4.252398682E1,4.978713619E1
5.692909375E0,4.018096924E-1,2.567230225E1,-4.239630127E1,4.956485564E1
5.702934375E0,4.816360474E-1,2.547027588E1,-4.234103394E1,4.941386527E1
5.712960375E0,3.563919067E-1,2.577362061E1,-4.233386230E1,4.956372093E1
5.722986375E0,4.447097778E-1,2.551046753E1,-4.248669434E1,4.955906492E1
5.733012375E0,2.330093384E-1,2.569259644E1,-4.243161011E1,4.960448912E1
5.743037375E0,4.917144775E-1,2.566232300E1,-4.238647461E1,4.955209213E1
5.753063375E0,4.496765137E-1,2.552587891E1,-4.230621338E1,4.941243157E1
5.763089375E0,4.883880615E-1,2.544329834E1,-4.223492432E1,4.930911463E1
5.773114375E0,4.594802856E-1,2.553796387E1,-4.243069458E1,4.952537292E1
5.783140375E0,3.104934692E-1,2.581600952E1,-4.257318115E1,4.978994384E1
5.793166375E0,2.985000610E-1,2.552929688E1,-4.251831055E1,4.959476619E1
5.803192375E0,4.588470459E-1,2.539501953E1,-4.268643188E1,4.967141054E1
5.813217375E0,3.200073242E-1,2.562374878E1,-4.249786377E1,4.962607511E1
5.823243375E0,4.008407593E-1,2.580517578E1,-4.253024292E1,4.974825960E1
5.833269375E0,3.166275024E-1,2.571990967E1,-4.255535889E1,4.972496934E1
5.843295375E0,4.008483887E-1,2.563403320E1,-4.244207764E1,4.958421414E1
5.853320375E0,4.841842651E-1,2.554321289E1,-4.252828979E1,4.961195009E1
5.863346375E0,4.177856445E-1,2.584683228E1,-4.256784058E1,4.980215191E1
5.873372375E0,4.862594604E-1,2.550790405E1,-4.241329956E1,4.949522802E1
5.883398375E0,3.251571655E-1,2.565631104E1,-4.243600464E1,4.958998400E1
5.893423375E0,4.895553589E-1,2.579049683E1,-4.234146118E1,4.958012430E1
5.903449375E0,3.470306396E-1,2.574264526E1,-4.255593872E1,4.973743194E1
5.913475375E0,4.718093872E-1,2.541107178E1,-4.237823486E1,4.941517948E1
5.923501375E0,4.754028320E-1,2.551062012E1,-4.251928711E1,4.958737262E1
5.933526375E0,2.914886475E-1,2.559841919E1,-4.238366699E1,4.951504073E1
5.943552375E0,5.538635254E-1,2.559353638E1,-4.249270630E1,4.960812391E1
5.953578375E0,4.302749634E-1,2.572528076E1,-4.228671265E1,4.949890174E1
5.963604375E0,4.319152832E-1,2.573251343E1,-4.224066162E1,4.946334291E1
5.973629375E0,5.293807983E-1,2.549374390E1,-4.235086060E1,4.943487246E1
5.983655375E0,2.308578491E-1,2.565496826E1,-4.236416626E1,4.952729828E1
5.993681375E0,2.556304932E-1,2.582019043E1,-4.219204712E1,4.946631602E1
6.003707375E0,4.849243164E-1,2.582696533E1,-4.236605835E1,4.962005834E1
6.013732375E0,3.429107666E-1,2.553390503E1,-4.232699585E1,4.943351567E1
6.023758375E0,3.807754517E-1,2.565060425E1,-4.231808472E1,4.948655153E1
6.033784375E0,4.006805420E-1,2.563208008E1,-4.235202026E1,4.950613795E1
6.043809375E0,4.090423584E-1,2.574966431E1,-4.239019775E1,4.959981243E1
6.053835375E0,4.568328857E-1,2.547982788E1,-4.243362427E1,4.949790696E1
6.063861375E0,3.737869263E-1,2.548385620E1,-4.237872314E1,4.945222764E1
6.073887375E0,2.950744629E-1,2.570797729E1,-4.251312256E1,4.968251961E1
6.083912375E0,2.931213379E-1,2.570037842E1,-4.245584106E1,4.962956590E1
6.093938375E0,2.818374634E-1,2.557846069E1,-4.246554565E1,4.957478847E1
6.103964375E0,2.898635864E-1,2.572479248E1,-4.243197632E1,4.962178537E1
6.113990375E0,3.263092041E-1,2.548327637E1,-4.239910889E1,4.946906393E1
6.124015375E0,3.886718750E-1,2.562039185E1,-4.234814453E1,4.949667554E1
6.134041375E0,4.475860596E-1,2.561889648E1,-4.243649292E1,4.957200946E1
6.144067375E0,4.643783569E-1,2.550296021E1,-4.238833618E1,4.947107913E1
6.154093375E0,5.248031616E-1,2.559240723E1,-4.244461060E1,4.956603368E1
6.164118375E0,3.767852783E-1,2.538076782E1,-4.253210449E1,4.953085155E1
6.174144375E0,3.403701782E-1,2.546618652E1,-4.248687744E1,4.953561610E1
6.184170375E0,3.236160278E-1,2.545269775E1,-4.255941772E1,4.959081152E1
6.194196375E0,3.312606812E-1,2.579800415E1,-4.257730103E1,4.978426774E1
6.204221375E0,2.469406128E-1,2.578491211E1,-4.258377075E1,4.978252910E1
6.214247375E0,2.531356812E-1,2.578524780E1,-4.262124634E1,4.981479420E1
