"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
4.308646738E1,-2.173222046E2,1.925413513E2,-7.630285645E2,8.164029047E2
4.309649438E1,-2.169874878E2,1.928477020E2,-7.625109863E2,8.159024515E2
4.310652138E1,-2.175022430E2,1.928014984E2,-7.632629395E2,8.167312644E2
4.311654938E1,-2.175716553E2,1.926533051E2,-7.630570068E2,8.165223309E2
4.312657637E1,-2.176696777E2,1.925760498E2,-7.628812256E2,8.163659645E2
4.313660337E1,-2.172411499E2,1.925143585E2,-7.628251953E2,8.161848896E2
4.314663037E1,-2.172128906E2,1.922823639E2,-7.629295654E2,8.162202332E2
4.315665837E1,-2.170087738E2,1.927389526E2,-7.625721436E2,8.159395725E2
4.316668537E1,-2.171431274E2,1.926123352E2,-7.625087891E2,8.158862071E2
4.317671237E1,-2.170775604E2,1.927618713E2,-7.624831543E2,8.158801180E2
4.318674037E1,-2.175192261E2,1.927225037E2,-7.629683838E2,8.164418729E2
4.319676737E1,-2.171716614E2,1.925868530E2,-7.627362061E2,8.161003287E2
4.320679437E1,-2.169531555E2,1.927234802E2,-7.622034912E2,8.155765896E2
4.321682238E1,-2.170973206E2,1.926640472E2,-7.626889648E2,8.160546175E2
4.322684938E1,-2.171004333E2,1.926424561E2,-7.624184570E2,8.157975347E2
4.323687638E1,-2.171370544E2,1.929535980E2,-7.622271729E2,8.157020623E2
4.324690438E1,-2.173679047E2,1.930806580E2,-7.627250977E2,8.162588566E2
4.325693138E1,-2.170856323E2,1.929661865E2,-7.622524414E2,8.157149657E2
4.326695837E1,-2.176272278E2,1.928363037E2,-7.634090576E2,8.169093215E2
4.327698637E1,-2.171285095E2,1.928428802E2,-7.625145264E2,8.159421358E2
4.328701337E1,-2.172210999E2,1.928361664E2,-7.624958496E2,8.159477397E2
4.329704037E1,-2.174758453E2,1.928765869E2,-7.629095459E2,8.164117198E2
4.330706837E1,-2.170153198E2,1.928515625E2,-7.624013672E2,8.158083224E2
4.331709537E1,-2.178628235E2,1.927737885E2,-7.638209229E2,8.173422451E2
4.332712237E1,-2.172024994E2,1.932289124E2,-7.626436768E2,8.161738271E2
4.333715037E1,-2.171061707E2,1.932532043E2,-7.624881592E2,8.160086294E2
4.334717737E1,-2.176476898E2,1.934293518E2,-7.629355469E2,8.166125640E2
4.335720437E1,-2.173047791E2,1.931767883E2,-7.627786865E2,8.163148677E2
4.336723238E1,-2.173517761E2,1.930995178E2,-7.627705078E2,8.163014553E2
4.337725938E1,-2.171717224E2,1.931109467E2,-7.627738037E2,8.162593156E2
4.338728638E1,-2.171088867E2,1.930657959E2,-7.627031250E2,8.161658699E2
4.339731338E1,-2.174280701E2,1.929152985E2,-7.633568115E2,8.168261135E2
4.340734138E1,-2.172424316E2,1.929625854E2,-7.626817627E2,8.161570343E2
4.341736837E1,-2.174512939E2,1.925118256E2,-7.628601074E2,8.162728782E2
4.342739537E1,-2.172361298E2,1.926527557E2,-7.628045654E2,8.161969281E2
4.343742358E1,-2.171581726E2,1.927445374E2,-7.626097412E2,8.160157756E2
4.344745058E1,-2.179021301E2,1.929648895E2,-7.637524414E2,8.173338233E2
4.345747758E1,-2.174767456E2,1.930872192E2,-7.628581543E2,8.164137264E2
4.346750558E1,-2.175805817E2,1.931107788E2,-7.630111084E2,8.165898811E2
4.347753258E1,-2.171744232E2,1.927528992E2,-7.626882324E2,8.160954295E2
4.348755958E1,-2.174064789E2,1.928897247E2,-7.627888184E2,8.162835319E2
4.349758758E1,-2.178778381E2,1.930241394E2,-7.637802734E2,8.173673451E2
4.350761458E1,-2.172238770E2,1.930013885E2,-7.628699951E2,8.163371719E2
4.351764158E1,-2.171944275E2,1.926616211E2,-7.631306152E2,8.164926549E2
4.352766958E1,-2.172032166E2,1.930039215E2,-7.629626465E2,8.164188575E2
4.353769658E1,-2.170060120E2,1.928664856E2,-7.624370117E2,8.158426854E2
4.354772358E1,-2.171435242E2,1.926942596E2,-7.630275879E2,8.163905240E2
4.355775158E1,-2.170046692E2,1.927790527E2,-7.627160645E2,8.160824619E2
4.356777858E1,-2.174210205E2,1.930219574E2,-7.631173096E2,8.166256207E2
4.357780558E1,-2.172713623E2,1.930759735E2,-7.625447998E2,8.160635687E2
4.358783358E1,-2.173865356E2,1.928725128E2,-7.629183350E2,8.163951849E2
4.359786058E1,-2.175820618E2,1.930835419E2,-7.626120605E2,8.162109792E2
4.360788758E1,-2.172068787E2,1.928296509E2,-7.625544434E2,8.159971700E2
4.361791558E1,-2.176229248E2,1.925970764E2,-7.632460938E2,8.166994373E2
4.362794258E1,-2.169962158E2,1.926030273E2,-7.625552979E2,8.158883907E2
4.363796958E1,-2.171915588E2,1.925358276E2,-7.632144775E2,8.165406033E2
4.364799758E1,-2.170462646E2,1.927657623E2,-7.625510254E2,8.159361412E2
4.365802458E1,-2.171780701E2,1.926116333E2,-7.627773438E2,8.161463297E2
4.366805158E1,-2.170894470E2,1.924268494E2,-7.633128662E2,8.165797279E2
4.367807858E1,-2.170611572E2,1.924048920E2,-7.629328613E2,8.162118226E2
4.368810658E1,-2.169664459E2,1.923768005E2,-7.625759277E2,8.158463811E2
4.369813358E1,-2.169331512E2,1.922561188E2,-7.627369385E2,8.159595852E2
4.370816058E1,-2.171464691E2,1.923773041E2,-7.630413818E2,8.163294473E2
4.371818858E1,-2.174172974E2,1.924007416E2,-7.632989502E2,8.166477906E2
4.372821558E1,-2.171736145E2,1.928441010E2,-7.627213135E2,8.161476754E2
4.373824258E1,-2.176731873E2,1.928372498E2,-7.636757812E2,8.171710471E2
4.374827058E1,-2.171933746E2,1.929094238E2,-7.631524658E2,8.165713036E2
4.375829758E1,-2.170385437E2,1.930490112E2,-7.626289062E2,8.160738317E2
4.376832458E1,-2.175037842E2,1.929921722E2,-7.631672363E2,8.166872751E2
4.377835258E1,-2.173377533E2,1.930405884E2,-7.627252197E2,8.162414646E2
4.378837958E1,-2.179283447E2,1.927705536E2,-7.637268066E2,8.172709985E2
4.379840658E1,-2.172100067E2,1.928356934E2,-7.628917236E2,8.163146291E2
4.380843458E1,-2.173405762E2,1.929814606E2,-7.629771729E2,8.164636774E2
4.381846158E1,-2.175687561E2,1.928855743E2,-7.633203125E2,8.168224458E2
4.382848858E1,-2.170977783E2,1.927588501E2,-7.628310547E2,8.162099225E2
4.383851658E1,-2.175223694E2,1.929223175E2,-7.637802734E2,8.172486206E2
4.384854358E1,-2.173106995E2,1.928431702E2,-7.627470703E2,8.162080137E2
4.385857058E1,-2.168843689E2,1.926423187E2,-7.625935059E2,8.159036387E2
4.386859858E1,-2.175228729E2,1.930850220E2,-7.632716064E2,8.168118334E2
4.387862558E1,-2.171302795E2,1.930305786E2,-7.627280273E2,8.161865021E2
4.388865258E1,-2.171456604E2,1.928036194E2,-7.628195801E2,8.162225096E2
4.389868058E1,-2.170690613E2,1.924468842E2,-7.626511230E2,8.159604868E2
4.390870758E1,-2.173320618E2,1.928048859E2,-7.629140625E2,8.163607143E2
4.391873458E1,-2.173983765E2,1.924984131E2,-7.634941406E2,8.168482086E2
4.392876258E1,-2.169166870E2,1.922615509E2,-7.628170166E2,8.160313437E2
4.393878958E1,-2.170852966E2,1.923324738E2,-7.629282227E2,8.161968386E2
4.394881658E1,-2.171369324E2,1.923413086E2,-7.629825439E2,8.162634310E2
4.395884458E1,-2.169845581E2,1.928533936E2,-7.623601074E2,8.157620139E2
4.396887158E1,-2.172888489E2,1.929729462E2,-7.625007324E2,8.160026769E2
4.397889858E1,-2.169489899E2,1.929351196E2,-7.622962646E2,8.157122162E2
4.398892658E1,-2.175516510E2,1.929436188E2,-7.628339844E2,8.163771485E2
4.399895358E1,-2.170597534E2,1.926255646E2,-7.624385986E2,8.158015453E2
4.400898058E1,-2.170503387E2,1.927681427E2,-7.623492432E2,8.157492108E2
4.401900758E1,-2.178256683E2,1.929039307E2,-7.633475342E2,8.169206854E2
4.402903558E1,-2.172348633E2,1.928171387E2,-7.625826416E2,8.160280143E2
4.403906258E1,-2.175194397E2,1.924940948E2,-7.631943359E2,8.165992148E2
4.404908958E1,-2.170713043E2,1.925269165E2,-7.627231445E2,8.160472780E2
4.405911758E1,-2.173746338E2,1.927754517E2,-7.628736572E2,8.163273382E2
4.406914458E1,-2.178745117E2,1.930787811E2,-7.628946533E2,8.165518787E2
4.407917158E1,-2.174989624E2,1.930067596E2,-7.632712402E2,8.167866270E2
4.408919958E1,-2.176409607E2,1.931088409E2,-7.633992920E2,8.169682315E2
4.409922658E1,-2.173298035E2,1.930754395E2,-7.629010010E2,8.164118483E2
4.410925358E1,-2.174429474E2,1.929891815E2,-7.631918945E2,8.166934109E2
4.411928158E1,-2.173544006E2,1.930110626E2,-7.628502197E2,8.163557212E2
4.412930858E1,-2.171396484E2,1.929307251E2,-7.628823242E2,8.163095811E2
4.413933558E1,-2.173234406E2,1.925888977E2,-7.632091064E2,8.165831871E2
4.414936358E1,-2.173283691E2,1.929330292E2,-7.627781982E2,8.162630419E2
4.415939058E1,-2.172319641E2,1.928695526E2,-7.628312988E2,8.162720019E2
4.416941758E1,-2.171558228E2,1.928924713E2,-7.628287354E2,8.162547619E2
4.417944558E1,-2.169178619E2,1.929080353E2,-7.625389404E2,8.159243253E2
4.418947258E1,-2.168998413E2,1.932176666E2,-7.624678955E2,8.159264057E2
4.419949958E1,-2.173691101E2,1.929933929E2,-7.634268799E2,8.168943510E2
4.420952758E1,-2.170855865E2,1.931198883E2,-7.628099365E2,8.162722845E2
4.421955458E1,-2.169886169E2,1.931163483E2,-7.626026611E2,8.160519607E2
4.422958158E1,-2.175774994E2,1.930399628E2,-7.632041016E2,8.167526530E2
4.423960958E1,-2.170868225E2,1.927481537E2,-7.626502686E2,8.160355209E2
4.424963658E1,-2.173545227E2,1.927347565E2,-7.628562012E2,8.162960606E2
4.425966358E1,-2.170235596E2,1.931291656E2,-7.626124268E2,8.160734118E2
4.426969158E1,-2.171918335E2,1.930392761E2,-7.628887939E2,8.163551718E2
4.427971858E1,-2.173723755E2,1.930922852E2,-7.634510498E2,8.169411764E2
4.428974558E1,-2.172357635E2,1.932205200E2,-7.629844971E2,8.164991666E2
4.429977358E1,-2.174429321E2,1.931295471E2,-7.628629150E2,8.164191802E2
4.430980058E1,-2.171222229E2,1.926678925E2,-7.627034912E2,8.160757269E2
4.431982758E1,-2.170368958E2,1.928609314E2,-7.625922852E2,8.159946975E2
4.432985558E1,-2.172247925E2,1.929616699E2,-7.629857178E2,8.164361715E2
4.433988258E1,-2.172424011E2,1.928616638E2,-7.626961670E2,8.161466323E2
4.434990958E1,-2.171384583E2,1.928659668E2,-7.630412598E2,8.164424997E2
4.435993758E1,-2.170723419E2,1.928236847E2,-7.623944092E2,8.158104009E2
4.436996458E1,-2.171888733E2,1.930711060E2,-7.626430664E2,8.161322842E2
4.437999158E1,-2.180556488E2,1.928205566E2,-7.633121338E2,8.169292788E2
4.439001958E1,-2.174402924E2,1.925702515E2,-7.629440918E2,8.163622172E2
4.440004658E1,-2.172425537E2,1.925713806E2,-7.629520264E2,8.163172535E2
4.441007358E1,-2.171075287E2,1.925011597E2,-7.626593018E2,8.159911679E2
4.442010158E1,-2.173009949E2,1.926323090E2,-7.628572998E2,8.162586531E2
4.443012858E1,-2.176267853E2,1.925447693E2,-7.637680664E2,8.171759695E2
4.444015483E1,-2.172586670E2,1.927486877E2,-7.631429443E2,8.165418167E2
4.445018283E1,-2.172805023E2,1.928392181E2,-7.633076172E2,8.167229023E2
4.446020983E1,-2.170983276E2,1.929656525E2,-7.627545166E2,8.161874046E2
4.447023683E1,-2.173441162E2,1.930852661E2,-7.631114502E2,8.166146400E2
4.448026483E1,-2.178567963E2,1.928704224E2,-7.636951904E2,8.172459406E2
4.449029183E1,-2.173132019E2,1.928693085E2,-7.628503418E2,8.163113633E2
4.450031883E1,-2.172552490E2,1.930313721E2,-7.627551270E2,8.162452680E2
4.451034683E1,-2.170358582E2,1.929469757E2,-7.625812988E2,8.160044954E2
4.452037383E1,-2.173678894E2,1.930785065E2,-7.632294922E2,8.167296779E2
4.453040083E1,-2.172088318E2,1.929179382E2,-7.631562500E2,8.165809632E2
4.454042883E1,-2.169022522E2,1.926196899E2,-7.626942139E2,8.159971788E2
4.455045583E1,-2.173141937E2,1.931013947E2,-7.632839355E2,8.167716778E2
4.456048283E1,-2.170072937E2,1.929653320E2,-7.625998535E2,8.160185791E2
4.457050983E1,-2.171390381E2,1.929946899E2,-7.630524902E2,8.164835669E2
4.458053783E1,-2.169898376E2,1.929760437E2,-7.625306396E2,8.159517875E2
4.459056483E1,-2.168645630E2,1.929968719E2,-7.624117432E2,8.158122930E2
4.460059183E1,-2.174939880E2,1.930589905E2,-7.632182617E2,8.167481397E2
4.461061983E1,-2.171211090E2,1.929683075E2,-7.624654541E2,8.159239624E2
4.462064683E1,-2.170879974E2,1.928414154E2,-7.629167480E2,8.163069120E2
4.463067383E1,-2.170650940E2,1.929237213E2,-7.626269531E2,8.160494390E2
4.464070183E1,-2.171034241E2,1.930242462E2,-7.626540527E2,8.161087308E2
4.465072883E1,-2.174241333E2,1.927360687E2,-7.632355957E2,8.166694683E2
4.466075583E1,-2.171053162E2,1.925752716E2,-7.626916504E2,8.160383000E2
4.467078383E1,-2.173790283E2,1.928252563E2,-7.634879150E2,8.169143271E2
4.468081083E1,-2.170003662E2,1.928354492E2,-7.626064453E2,8.159921935E2
4.469083783E1,-2.172534332E2,1.929359131E2,-7.630266113E2,8.164759215E2
4.470086583E1,-2.174259949E2,1.930196381E2,-7.635874023E2,8.170657042E2
4.471089283E1,-2.170273590E2,1.929140778E2,-7.627792969E2,8.161794972E2
4.472091983E1,-2.176058960E2,1.931509705E2,-7.632670898E2,8.168453182E2
4.473094783E1,-2.172873688E2,1.931378937E2,-7.630428467E2,8.165478752E2
4.474097483E1,-2.169663849E2,1.931352234E2,-7.624730225E2,8.159293699E2
4.475100183E1,-2.171505127E2,1.928618011E2,-7.628594971E2,8.162748506E2
4.476102983E1,-2.173145142E2,1.930753479E2,-7.626834717E2,8.162044879E2
4.477105683E1,-2.176342163E2,1.930785522E2,-7.630603027E2,8.166425197E2
4.478108383E1,-2.171136322E2,1.929178619E2,-7.626871338E2,8.161172065E2
4.479111183E1,-2.169593811E2,1.930109863E2,-7.624647217E2,8.158903515E2
4.480113883E1,-2.175726013E2,1.929411163E2,-7.632519531E2,8.167727072E2
4.481116583E1,-2.172554932E2,1.932227936E2,-7.627736816E2,8.163079607E2
4.482119383E1,-2.173087158E2,1.929076233E2,-7.631239014E2,8.165748698E2
4.483122083E1,-2.169617157E2,1.930154114E2,-7.626568604E2,8.160715788E2
4.484124783E1,-2.172096558E2,1.932454071E2,-7.630672607E2,8.165754505E2
4.485127583E1,-2.174953003E2,1.930718384E2,-7.635721436E2,8.170822228E2
4.486130283E1,-2.171275940E2,1.930160522E2,-7.629818115E2,8.164195204E2
4.487132983E1,-2.171212616E2,1.931519470E2,-7.630751953E2,8.165372438E2
4.488135783E1,-2.171440735E2,1.931277466E2,-7.628148193E2,8.162942630E2
4.489138483E1,-2.172775269E2,1.930129089E2,-7.628404541E2,8.163265677E2
4.490141183E1,-2.176645508E2,1.930477905E2,-7.630657959E2,8.166484647E2
4.491143983E1,-2.173657074E2,1.926791229E2,-7.627351074E2,8.161727386E2
4.492146683E1,-2.172533722E2,1.928556366E2,-7.626147461E2,8.160720405E2
4.493149383E1,-2.169160156E2,1.929899597E2,-7.623756104E2,8.157905697E2
4.494152183E1,-2.169648438E2,1.930757599E2,-7.622658691E2,8.157213052E2
4.495154883E1,-2.172961121E2,1.931597748E2,-7.627768555E2,8.163068235E2
4.496157583E1,-2.170048523E2,1.930863953E2,-7.621455078E2,8.156219940E2
4.497160383E1,-2.172272034E2,1.930763397E2,-7.627655029E2,8.162581352E2
4.498163083E1,-2.170301819E2,1.931720428E2,-7.621507568E2,8.156539181E2
4.499165783E1,-2.172505035E2,1.927775574E2,-7.626988525E2,8.161314279E2
4.500168583E1,-2.175508118E2,1.929661560E2,-7.623916016E2,8.159689009E2
4.501171283E1,-2.174945679E2,1.929542236E2,-7.631790771E2,8.166869188E2
4.502173983E1,-2.173592377E2,1.926618958E2,-7.634974365E2,8.168794157E2
4.503176783E1,-2.173541870E2,1.929845123E2,-7.630866699E2,8.165703463E2
4.504179483E1,-2.175117340E2,1.929498138E2,-7.630720215E2,8.165904084E2
4.505182183E1,-2.172317352E2,1.929945068E2,-7.626402588E2,8.161229508E2
4.506184983E1,-2.175350037E2,1.929571381E2,-7.626815186E2,8.162334431E2
4.507187683E1,-2.174490356E2,1.929326019E2,-7.633815918E2,8.168589393E2
4.508190383E1,-2.170287170E2,1.928438721E2,-7.627679443E2,8.161526572E2
4.509193183E1,-2.171727600E2,1.929673615E2,-7.630744629E2,8.165066112E2
4.510195883E1,-2.169584045E2,1.929503784E2,-7.625582275E2,8.159631415E2
4.511198583E1,-2.169999390E2,1.930153351E2,-7.625267334E2,8.159601168E2
4.512201383E1,-2.176665192E2,1.931599121E2,-7.631868896E2,8.167886469E2
4.513204083E1,-2.174276428E2,1.932208099E2,-7.627640381E2,8.163443140E2
4.514206783E1,-2.178094177E2,1.933801575E2,-7.636583252E2,8.173193167E2
4.515209583E1,-2.170879517E2,1.930395660E2,-7.629770508E2,8.164100886E2
4.516212283E1,-2.172877045E2,1.930688324E2,-7.629744873E2,8.164677513E2
4.517214983E1,-2.174515991E2,1.931397705E2,-7.631781006E2,8.167184228E2
4.518217783E1,-2.173008118E2,1.928850708E2,-7.629912109E2,8.164434342E2
4.519220483E1,-2.174088287E2,1.929882660E2,-7.633856201E2,8.168651508E2
4.520223183E1,-2.169732056E2,1.929416046E2,-7.625996094E2,8.160036758E2
4.521225983E1,-2.172407532E2,1.928392334E2,-7.627203369E2,8.161634806E2
4.522228683E1,-2.174793396E2,1.928674164E2,-7.630297852E2,8.165228451E2
4.523231383E1,-2.171006012E2,1.930229187E2,-7.625804443E2,8.160388791E2
4.524234183E1,-2.172201233E2,1.933022308E2,-7.629156494E2,8.164500123E2
4.525236883E1,-2.169948425E2,1.931597900E2,-7.626275635E2,8.160871686E2
4.526239583E1,-2.169778137E2,1.930934906E2,-7.630729980E2,8.164832320E2
4.527242383E1,-2.173184814E2,1.931664276E2,-7.629843750E2,8.165082655E2
4.528245083E1,-2.171995850E2,1.931354523E2,-7.628052979E2,8.163019570E2
4.529247783E1,-2.169085083E2,1.930972748E2,-7.623918457E2,8.158291395E2
4.530250583E1,-2.168553619E2,1.930770874E2,-7.624521484E2,8.158665873E2
4.531253283E1,-2.178397980E2,1.931773224E2,-7.633753662E2,8.170150581E2
4.532255983E1,-2.171730042E2,1.931376038E2,-7.628649902E2,8.163511751E2
4.533258783E1,-2.175295715E2,1.930789642E2,-7.630931396E2,8.166454192E2
4.534261483E1,-2.170928040E2,1.929298401E2,-7.625064697E2,8.159456631E2
4.535264183E1,-2.174041290E2,1.924792328E2,-7.630070801E2,8.163899893E2
4.536266983E1,-2.178606262E2,1.926745148E2,-7.634991455E2,8.170175434E2
4.537269683E1,-2.173138123E2,1.928627472E2,-7.628417969E2,8.163019903E2
4.538272383E1,-2.174419250E2,1.931208954E2,-7.630708008E2,8.166111180E2
4.539275183E1,-2.169315186E2,1.929643707E2,-7.623952637E2,8.158070055E2
4.540277883E1,-2.173008728E2,1.925990295E2,-7.634802246E2,8.168329749E2
4.541280583E1,-2.177662048E2,1.927726593E2,-7.633469238E2,8.168732731E2
4.542283383E1,-2.172074585E2,1.926212006E2,-7.631000977E2,8.164580614E2
4.543286083E1,-2.172772675E2,1.929835510E2,-7.629300537E2,8.164032881E2
4.544288850E1,-2.171269073E2,1.928436127E2,-7.630406494E2,8.164335769E2
4.545291650E1,-2.169057617E2,1.928566132E2,-7.628345947E2,8.161852741E2
4.546294350E1,-2.170880432E2,1.930304718E2,-7.627579346E2,8.162031906E2
4.547297050E1,-2.173421173E2,1.931481781E2,-7.628917236E2,8.164236625E2
4.548299850E1,-2.172818909E2,1.932404327E2,-7.628765869E2,8.164153182E2
4.549302550E1,-2.169391785E2,1.932756653E2,-7.622856445E2,8.157802975E2
4.550305350E1,-2.168062439E2,1.930864410E2,-7.627652588E2,8.161483696E2
4.551308050E1,-2.168710632E2,1.929651794E2,-7.625190430E2,8.159068019E2
4.552310750E1,-2.169893494E2,1.931721344E2,-7.623085938E2,8.157905634E2
4.553313550E1,-2.174013977E2,1.934816742E2,-7.629930420E2,8.166130712E2
4.554316250E1,-2.171069183E2,1.934365845E2,-7.626085205E2,8.161647393E2
4.555318950E1,-2.173148499E2,1.929796753E2,-7.638511963E2,8.172732402E2
4.556321750E1,-2.168782043E2,1.930745850E2,-7.628509521E2,8.162447709E2
4.557324450E1,-2.171163483E2,1.931632080E2,-7.629279785E2,8.164010252E2
4.558327150E1,-2.175085144E2,1.932833099E2,-7.632447510E2,8.168298119E2
4.559329850E1,-2.171441345E2,1.931999054E2,-7.627774658E2,8.162764489E2
4.560332650E1,-2.178157654E2,1.932133484E2,-7.639160156E2,8.175223450E2
4.561335350E1,-2.171148987E2,1.929630280E2,-7.626152344E2,8.160610302E2
4.562338150E1,-2.170763245E2,1.931822968E2,-7.629189453E2,8.163864572E2
4.563340850E1,-2.172453003E2,1.930670929E2,-7.628543701E2,8.163438080E2
4.564343550E1,-2.172833405E2,1.930612946E2,-7.626939697E2,8.162026739E2
4.565346350E1,-2.176469727E2,1.929858551E2,-7.631225586E2,8.166821808E2
4.566349050E1,-2.173265076E2,1.928537903E2,-7.629957275E2,8.164471052E2
4.567351750E1,-2.171645203E2,1.926552582E2,-7.626517334E2,8.160356266E2
4.568354550E1,-2.175451660E2,1.930967407E2,-7.633248291E2,8.168702744E2
4.569357250E1,-2.172449341E2,1.931454163E2,-7.627672119E2,8.162807929E2
4.570359950E1,-2.171773834E2,1.931683655E2,-7.627590332E2,8.162606055E2
4.571362750E1,-2.169654694E2,1.931796265E2,-7.624161377E2,8.158864811E2
4.572365450E1,-2.168392639E2,1.929632111E2,-7.624855957E2,8.158666257E2
4.573368150E1,-2.175285339E2,1.929487305E2,-7.635520020E2,8.170431661E2
4.574370950E1,-2.170545044E2,1.928551331E2,-7.624552002E2,8.158698993E2
4.575373650E1,-2.172703705E2,1.929557343E2,-7.629434814E2,8.164074260E2
4.576376350E1,-2.172261353E2,1.928800049E2,-7.626538086E2,8.161070530E2
4.577379150E1,-2.171450500E2,1.929823456E2,-7.628333740E2,8.162774743E2
4.578381850E1,-2.173948669E2,1.927406921E2,-7.630820312E2,8.165192521E2
4.579384550E1,-2.173204193E2,1.927212524E2,-7.627135010E2,8.161504337E2
4.580387350E1,-2.172193909E2,1.929582672E2,-7.627198486E2,8.161854717E2
4.581390050E1,-2.168816376E2,1.930723724E2,-7.623895264E2,8.158139344E2
4.582392750E1,-2.169822998E2,1.932081146E2,-7.626453857E2,8.161119276E2
4.583395550E1,-2.173287048E2,1.929213562E2,-7.635509033E2,8.169824953E2
4.584398250E1,-2.171357117E2,1.930071869E2,-7.629652100E2,8.164040685E2
4.585400950E1,-2.174003601E2,1.931545258E2,-7.632141113E2,8.167419220E2
4.586403750E1,-2.171590576E2,1.927869568E2,-7.627325439E2,8.161407970E2
4.587406450E1,-2.170530853E2,1.931656494E2,-7.625130615E2,8.159970459E2
4.588409150E1,-2.171346436E2,1.932686615E2,-7.625793457E2,8.161050713E2
4.589411950E1,-2.169812622E2,1.929509888E2,-7.631517334E2,8.165240477E2
4.590414650E1,-2.170838318E2,1.927734833E2,-7.631467285E2,8.165047061E2
4.591417350E1,-2.169129791E2,1.929490814E2,-7.623945312E2,8.157977751E2
4.592420150E1,-2.168161926E2,1.929207611E2,-7.624630127E2,8.158293493E2
4.593422850E1,-2.171462555E2,1.929160156E2,-7.628466797E2,8.162745507E2
4.594425550E1,-2.170732269E2,1.930607605E2,-7.626108398E2,8.160689531E2
4.595428350E1,-2.173484802E2,1.933678284E2,-7.628530273E2,8.164411921E2
4.596431050E1,-2.170715942E2,1.931286011E2,-7.625488281E2,8.160266226E2
4.597433750E1,-2.173682251E2,1.931074524E2,-7.628020020E2,8.163371409E2
4.598436550E1,-2.172086792E2,1.931405640E2,-7.626204834E2,8.161328871E2
4.599439250E1,-2.170475159E2,1.930204163E2,-7.627821045E2,8.162126219E2
4.600441950E1,-2.177472534E2,1.928282623E2,-7.632705078E2,8.168099370E2
4.601444750E1,-2.172691650E2,1.929056549E2,-7.628416748E2,8.163001302E2
4.602447450E1,-2.178714752E2,1.930076752E2,-7.637067871E2,8.172930925E2
